poem_id,chunk_id,Title_raw,Poem_line_raw,Title_cleaned,Poem_line_cleaned,Row_IDs_in_chunk,chunk_type,Status
152,702,قصيدة ساجـدة,"يا بَعَـد كل من لي يـا أريــج الـزهـــور      يا اعذب حروف تظهر في كلامي وصَمتي
يا شـعاعٍ تجلـّى وْلا على الـنـور نــور      بَسّ ما غـير نـورك يـظهـر ليا ظهـرتـي
وْيا مـلاكٍ خـلـقه الله لعـمـري ســرور      وش تـفـيـد الحـياه بْيـوم لامـن زعَـلـتي
أعتذر لك ياعمري ولو بعذري قصور      وانتي قدرك عَ راسي وْلاحشا بيوم هنتي",قصيده ساجده,"يا بعد كل من لي يا اريج الزهور      يا اعذب حروف تظهر في كلامي وصمتي
يا شعاع تجلي ولا علي النور نور      بس ما غير نورك يظهر ليا ظهرتي
ويا ملاك خلقه الله لعمري سرور      وش تفيد الحياه بيوم لامن زعلتي
اعتذر لك ياعمري ولو بعذري قصور      وانتي قدرك ع راسي ولاحشا بيوم هنتي","2083,2084,2085,2086",regular,Ready
152,703,قصيدة ساجـدة,"أعتذر لك ياعمري ولو بعذري قصور      وانتي قدرك عَ راسي وْلاحشا بيوم هنتي
إبسـمي يعـل ربّي يحفـظك م الشـرور      تـبتـسم لي حَـياتي وقـت فـيه ابتـسـمتي
إن زَعَـلـتي عَليـّه كن كـوني مْهـجـور      وان رضـيتي تـسابق ابتـسامي فـرحـتي
إنحَـنَت لك قصـيده ساجـده عَ السطور      كثر ما انتي بمَكّه يا اطهر الناس طفـتي",قصيده ساجده,"اعتذر لك ياعمري ولو بعذري قصور      وانتي قدرك ع راسي ولاحشا بيوم هنتي
ابسمي يعل ربي يحفظك م الشرور      تبتسم لي حياتي وقت فيه ابتسمتي
ان زعلتي عليه كن كوني مهجور      وان رضيتي تسابق ابتسامي فرحتي
انحنت لك قصيده ساجده ع السطور      كثر ما انتي بمكه يا اطهر الناس طفتي","2086,2087,2088,2089",regular,Ready
153,704,قـلب صـادق,"لا تـقول الحب في القـلبين مات      هذا تـوّ الـحب كيف انّـه يـمـوت
ولا تقول ان الشعر ليل امنيات      وانت تـوزن بيت وتكـسّـر بيوت
الشعر نبض القـلوب الصادقات      كم رفـعـنا به على طاريك صوت
لا تـخـلـّينا على بـحـر الـسكات      الكـلام احيان أفـضل م السكـوت",قلب صادق,"لا تقول الحب في القلبين مات      هذا تو الحب كيف انه يموت
ولا تقول ان الشعر ليل امنيات      وانت توزن بيت وتكسر بيوت
الشعر نبض القلوب الصادقات      كم رفعنا به علي طاريك صوت
لا تخلينا علي بحر السكات      الكلام احيان افضل م السكوت","2090,2091,2092,2093",regular,Ready
153,705,قـلب صـادق,"لا تـخـلـّينا على بـحـر الـسكات      الكـلام احيان أفـضل م السكـوت
خـل ما بينـك وما بين الـوشاة      مثل ما بين ( الرباط وحضرموت )
دامني لاجلك نذرت الـمقبلات      لا تـخـيّب لي ظـنـون ولا نعـوت
خذ مشاعر قلبي العذري وهات      وِدّ صادق واحذر اقـوال الشموت",قلب صادق,"لا تخلينا علي بحر السكات      الكلام احيان افضل م السكوت
خل ما بينك وما بين الوشاه      مثل ما بين ( الرباط وحضرموت )
دامني لاجلك نذرت المقبلات      لا تخيب لي ظنون ولا نعوت
خذ مشاعر قلبي العذري وهات      ود صادق واحذر اقوال الشموت","2093,2094,2095,2096",regular,Ready
153,706,قـلب صـادق,"خـل ما بينـك وما بين الـوشاة      مثل ما بين ( الرباط وحضرموت )
دامني لاجلك نذرت الـمقبلات      لا تـخـيّب لي ظـنـون ولا نعـوت
خذ مشاعر قلبي العذري وهات      وِدّ صادق واحذر اقـوال الشموت
إحذر احذر والدهـر له نايـبـات      واحذر انت تطيح شبك العنكبوت",قلب صادق,"خل ما بينك وما بين الوشاه      مثل ما بين ( الرباط وحضرموت )
دامني لاجلك نذرت المقبلات      لا تخيب لي ظنون ولا نعوت
خذ مشاعر قلبي العذري وهات      ود صادق واحذر اقوال الشموت
احذر احذر والدهر له نايبات      واحذر انت تطيح شبك العنكبوت","2094,2095,2096,2097",final,Ready
154,707,قلبي وعينـي,"خذ حبيـبي قـلبي وعيني      واعطني لحظه من اوقاتك
لو ثـواني بس تـكـفـينـي      يا بعـد روحي مناجـاتـك
ياسراجي وشمعة سنيني      يا ضيا عمري ابتساماتك
لك غـلا داخـل شرايـيـني      ما حمـلته لحـدّ شـرواتـك",قلبي وعيني,"خذ حبيبي قلبي وعيني      واعطني لحظه من اوقاتك
لو ثواني بس تكفيني      يا بعد روحي مناجاتك
ياسراجي وشمعه سنيني      يا ضيا عمري ابتساماتك
لك غلا داخل شراييني      ما حملته لحد شرواتك","2098,2099,2100,2101",regular,Ready
154,708,قلبي وعينـي,"لك غـلا داخـل شرايـيـني      ما حمـلته لحـدّ شـرواتـك
مطمع انّـك تنعجـب فيني      أو أكـون من اولـويّـاتــك
يكـفي اللي بينـك وبيــني      أكثر من اعـجابك بذاتــك
إنت أوّل من سكـن عـيني      وانت فكـري من خيالاتك",قلبي وعيني,"لك غلا داخل شراييني      ما حملته لحد شرواتك
مطمع انك تنعجب فيني      او اكون من اولوياتك
يكفي اللي بينك وبيني      اكثر من اعجابك بذاتك
انت اول من سكن عيني      وانت فكري من خيالاتك","2101,2102,2103,2104",regular,Ready
154,709,قلبي وعينـي,"مطمع انّـك تنعجـب فيني      أو أكـون من اولـويّـاتــك
يكـفي اللي بينـك وبيــني      أكثر من اعـجابك بذاتــك
إنت أوّل من سكـن عـيني      وانت فكـري من خيالاتك
من هو عقبك في المزاييني      غـيـركم ما احبّ وحيات",قلبي وعيني,"مطمع انك تنعجب فيني      او اكون من اولوياتك
يكفي اللي بينك وبيني      اكثر من اعجابك بذاتك
انت اول من سكن عيني      وانت فكري من خيالاتك
من هو عقبك في المزاييني      غيركم ما احب وحيات","2102,2103,2104,2105",final,Ready
155,710,قلوبنا قبـرك,"الحـزن طـعـمه مـر .. والـفـرقى أمَر      وايّـامـنـا تـقــسـى عـليـنا ظـروفـها
إللي عـليـك دمـوع شـعــبـك تـنهـمر      مْـواطـنـيــن بــلادنــا و ضـيــوفـها
لو نمنحك الاعـمار وانت اغلى عمر      مـعـروفـك مغـطـّي عـلى معـروفـها
مـن يـقـنـع القـبـّـار ما يـحـفـر قـبــر      قـلـوبـنـا قـبــرك يـالـيـت تـشـوفـها",قلوبنا قبرك,"الحزن طعمه مر .. والفرقي امر      وايامنا تقسي علينا ظروفها
اللي عليك دموع شعبك تنهمر      مواطنين بلادنا و ضيوفها
لو نمنحك الاعمار وانت اغلي عمر      معروفك مغطي علي معروفها
من يقنع القبار ما يحفر قبر      قلوبنا قبرك ياليت تشوفها","2106,2107,2108,2109",regular,Ready
155,711,قلوبنا قبـرك,"مـن يـقـنـع القـبـّـار ما يـحـفـر قـبــر      قـلـوبـنـا قـبــرك يـالـيـت تـشـوفـها
الأرض لو تـمـلك أحـاسـيـس ونـظـر      كان اسـتحـت ما تدفـنك في جـوفها
والشمس لو تكسف على موت البشـر      في يوم موتـك صـار يـوم كـسوفها
لكـنّ نـؤمـن بـالـقـضــــاء وبـالـقـدر      وما جـابـت الـدنـيـا لـنا بـصـدوفـها",قلوبنا قبرك,"من يقنع القبار ما يحفر قبر      قلوبنا قبرك ياليت تشوفها
الارض لو تملك احاسيس ونظر      كان استحت ما تدفنك في جوفها
والشمس لو تكسف علي موت البشر      في يوم موتك صار يوم كسوفها
لكن نءمن بالقضاء وبالقدر      وما جابت الدنيا لنا بصدوفها","2109,2110,2111,2112",regular,Ready
155,712,قلوبنا قبـرك,"لكـنّ نـؤمـن بـالـقـضــــاء وبـالـقـدر      وما جـابـت الـدنـيـا لـنا بـصـدوفـها
يكـفي يـديـك مـن المـكـارم والفـخـر      إن الـفـقـارى عـاشـت مْن كـفـوفـها
فيك السحاب يعـزّي غصون الشجر      اللّي ذعـاذيــع الـهـــــــوى تـلـوفـها
حتى القصيده لو بغـيت اكتب شطر      ما طـاوعـتـني فـي رثـــاك حـروفـها",قلوبنا قبرك,"لكن نءمن بالقضاء وبالقدر      وما جابت الدنيا لنا بصدوفها
يكفي يديك من المكارم والفخر      ان الفقاري عاشت من كفوفها
فيك السحاب يعزي غصون الشجر      اللي ذعاذيع الهوي تلوفها
حتي القصيده لو بغيت اكتب شطر      ما طاوعتني في رثاك حروفها","2112,2113,2114,2115",regular,Ready
