Text content,Title,poem_id
أخاف اطوّل بالهـجر فـي امتحاني,,17
ما اقدر أطوّل في الهجر من غلاتك,,17
دامـك خبير فْـ لحن بعـض الأغاني,,17
باعطـيك آهـاتي غنّـها مـع أهـاتك,,17
العام تصـبح في الخـفوق وتبـاتي,,17
واليوم مـعـلن فيه حضـر التجـوّل,,17
أنـا اعـرفـك حـالي وسكّـر نبـاتي,,17
حـالي ومن زينـك أهـلك تْـهــوّل,,17
الـعــام حبّـك بين عـوج الـمـحـاني,,17
ما زال ثابـت وانت تعـرف غــلاتك,,17
وانا اعرفـك إنـسـان ما انت بْأنـاني,,17
لان الأنـانـيّـــه ماهـي مـن صـفاتـك,,17
لكن .. لو كنت أجمـل الفاتنـاتي,,17
إلـحـبّـك آنـا مـسـتحـيــل آتسـوّل,,17
هذاك أوّل يوم كـنت فْـ حـياتي,,17
والحين جا غيرك ولا عدت الاوّل,,17
وانـته بعـد لو كـنت فـارس زمــاني,,17
تـجـبـرنـي الـعِـزّه أسـوّي ســـواتك,,17
ما فـيــه لا أوّل .. ولا فـيـه ثـــــاني,,17
غصباً عليك آنا الوحـيد فْـ حـياتك,,17
ياللي ذكـرت الهـجر وتحـدِّد الـمهـله,الهجر,18
لا ما تـروم الهـجر لو قلـت لي رايـم,,18
الهـجر، لا تحسب انّه مسأله سهله,,18
الهجر يجـرح خفوق العـاشق الهايم,,18
منهـل شـفايفك منه العيـن من نهـله,,18
لكـن راعـيَّــــها مـن مَـنـهـلك صـــايـم,,18
لا يجهل الحب قلبك، وان طغى جهله,,18
إفرد جـناح الهـجر يا طـيرنا الحايم,,18
هاجر ودرسك مَعَك والوقت درسَه له,,18
وانا من دروسك وْدرس الزمـن شايم,,18
الوقت .. خـذيت مـنّـه تجـربة كـهـله,,18
وطاحـت من عيوني الدنيا وانا قايم,,18
والكـفر ملـعـون ابو لـهـبه وابو جهـله,,18
والعـشـق ملـعـون ابو بايعـه والسـايم,,18
طَوِّل وقَصِّر على ما تريد فـي الـمهـله,,18
مصـير قلبـك يـردِّك عاشــقٍ هـايـم,,18
الواحـد يْغـيب عن أهـله، و هم أهـله,,18
لكـن، قلـبه يـردّه صـوبـهـــم دايــم,,18
كم عشقت الـمستحيل وكم ذخرت الإستحاله,آسف آسف,19
لين صرت احجز مكاني في الصفوف الاوّليّـه,,19
أعشق الخيل الأصيله، لانّـها رمز الأصاله,,19
فـي البلاد اليعـربيّـه، والبلاد الأجنبيّـه,,19
الهجن والطير والبحر وهل البر وْدلاله,,19
والغلا والطيب والشعر بحروفه الابجديّه,,19
والشعر حاله، وانا شاعر أمر بألف حاله,,19
من تواضع لى محبّه، لا عدا لا عنجهـيّه,,19
لا كـتبته .. أكتـبه من فكر ماهو من جهاله,,19
شمس فكري ما تغيب وجمرة الإبداع حيّـه,,19
للمحب احساسه الصادق، وللشاعر خياله,,19
يعزف احساسه على وتـر اللحون السامريّه,,19
ذعذعت ريح الشمال وكن قلبي من شماله,,19
لا جنوبه يشعر بريح الشمال الخارجيّـه,,19
كلّه لعين الحبيب اللي ملك قلبي لحاله,,19
واملكـه بعيونه السود وملامحه البريّـه,,19
آتذكّر كل ما هب الشـمال وهز شـاله,,19
والتوى من فوق عوده طيّةٍ من فوق طـيّه,,19
وآتذكّر كل ما مال الغصن عوده لا ماله,,19
فيه من ميل الغصن والغصن له منّه شـويّه,,19
واتذكّر صبحه الضاحك، وليله من خلاله,,19
والجبين اللي مثل شمس الضحا عيد الضحيّه,,19
واتذكّر .. لون خدّه كل ما ذكروا مجاله,,19
وردتينٍ حمر فـي بستان ماهي مزهريّـه,,19
واتـذكّـر بسـمـته، دلـعـه، رقَّـتـه وْدلالـه,,19
وابتسامات الشفاه ونظرة العين الشـقيّـه,,19
قبل ما يرحل ويتركني بلا علم ورساله,,19
نرجسي وانا في حبّه ما عرفت النرجسيّـه,,19
ويش اسوّي فـي حبيبٍ يحسبٍ قلبي حلاله,,19
والـمصيبه قلبي مْوافق ونفسي له رضـيّـه,,19
القضيّـه .. كيف احس بلهفته والاّ وصاله,,19
يا قضاة الحب من يقدر على حل القضــيّه,,19
دام اخذ قلبي من ضلوعي يدوّر لي بداله,,19
وكان ما عنده بداله .. لازم يردّه علـيّـه,,19
لا يخلّـيني بلا قلبٍ على العشّـاق عاله,,19
إيعرفني، نيّـتي وحده ماهي خمسين نـيّه,,19
ان دله قلبه من الفرقا، ترى ماني بداله,,19
كيف ابا ادله من حبيبٍ بالغلا ما شفت زيّـه,,19
لا يطوّل بالفراق ويعتبر وصله جماله,,19
والجماله ردّها واجب على راع الحمـيّـه,,19
نظرةٍ من عيـنه لعيني وانا واقف قباله,,19
كافيه بانها تعوّض لـمسة يديه بيديّه,,19
ان حصل منّي خطا، مليون مرّه قلتها له,,19
يخطي العبد ويتوب ويغفر الله الخطـيّه,,19
كم مساحة كل بر وكم عدد حبّة رماله,,19
وكم شجر غصون الارض اليابسه والاّ الطـريّه,,19
وكم عدد من حج بيت الله وشد له الرحاله,,19
وكم عدد من قال صلى الله على محمد نبيّه,,19
بـعـــددها كـلّـها تـأسّــفـاتـي كـلّـها لـه,,19
آسف آسف، دام لي على التأسّف مقدريّه,,19
أحمر الورد أجمل شيّ فـي البستان,أحمر الورد,20
بين صوت الطيور وخضر الاغصاني,,20
والـمشاعر .. لو تجرّد من الإنسان,,20
كيف يَـعْرف شعور اخوه الانسـاني,,20
والـمحـبّــه من الإيمـان .. والإيمـان,,20
شيّ وسـط الـضمير، وشـيّ برّاني,,20
وانت يالأنسـي اللي كنّك مْن الجان,,20
إختر الشـكل الاوّل، وافهـم الثاني,,20
لك سـنه وانت لا راضي ولا زعـلان,,20
قصـدك تذلّـني، والاّ تْـحـدّاني,,20
سـامح الله سـطـوة رمـشـك الـفتّـان,,20
يوم خـذني على غـفلـه و ودّانـي,,20
وسامـح الله قلـبي يوم شـافـك لان,,20
لين حبّــك تمكّـــن وسـط وجـداني,,20
وسط وجداني اللي لك بنى وجدان,,20
كلها تشـتـكي فرقـاك، وتـعـاني,,20
انت جاني علي بالـهـجر والـحرمان,,20
والـجروح الـجروح أشكـال والـواني,,20
جرح .. دمعته ما تنشاف بالأعيان,,20
وجرح .. دمـعـته منظوره بالاعياني,,20
وجرح مجراه مجرى الدم في الشريان,,20
وجرح .. كنّه طعون سيوف عدواني,,20
وجرح .. يقتل شـعور العاشق الولهان,,20
لو بغـيت اشرحه .. ما يقدر لـساني,,20
وجرح فـي الذاكره ما يقبل النسيان,,20
آتذكّـــره دايـم .. رغـم نـسـياني,,20
آه يا ما اكثر جروحي .. لكن غلطان,,20
كان ما تعرف الـمجـني من الجاني,,20
يا زمن لا توصّي صاحبك ( حمدان ),,20
قبلك ( محمد الـمكـــتوم ) وصّاني,,20
صاحبك لا وقف يصهل صهيل حصان,,20
يْتحـمّل طـعـون فـلان وفــــلاني,,20
ومن يعامل جميل الناس بالنكران,,20
مستحيل احشمَه لو هو من اخواني,,20
كل إنسان يملك فـي الحياه انسان,,20
من مـعـانـاتـه يـقـدّره ويـعـــــاني,,20
ودامـها ما تسـلّي كـثرة الـخــــلاّن,,20
خلّهم فـي سـلام وعيـش وحـداني,,20
ياللي تِـمر عْروق قلبي نَـظـرتك وتْتـلَّها,انت وانا,21
ألله عليك مْن الحسد واهل الحسد والله لنا,,21
الشيله اللي فوق وجهك يا حبيبي شلَّها,,21
خل الخجل منّك وسولف لي ما غير انته وانا,,21
سوالفك حلوه، ومن زود الغلا ما املّها,,21
ألله من حرفٍ تمَكَّن في شفايفك وْ دَنا,,21
إلى ثنيت رموشك اللي فوق خَدّك ظِلّها,,21
يعكس تثنّاها، تعال وشوف قلبي لا انثنى,,21
إر سم لي اللهفه ودع نفسي تبرِّد غِلَّها,,21
مصيرنا نفنى، وكم واحد من الدنيا فنا,,21
لو قلت إن الشمس ت شبه طلّتك في طلّها,,21
يوم اشرقت والورد متفتِّح وجاهز للجنا,,21
أقدر أقول لنور وجهك يوم تشرق ذلَّها,,21
ميّزك من سوّاك عنها في الشروق وْفي السنا,,21
القلب بَعْدك ثار، والعين الدموع تهلَّها,,21
ليه الشقا ليه الزعل ليه ْتمسك بالعنا,,21
إثنينهم .. حزن الحبايب مَرَّها واحتلَّها,,21
بعد المحبّه والمودّه والمواصل وَالهَنا,,21
إن قلت لي بارجع عليها قلت روح وْخلَّها,,21
الأمْن .. ليس مستقِرٌّ لا هناك وْلا هنا,,21
الضيقه اللي في صدر رجّال وش هو حلَّها,,21
خصوصاً ان كانت طموحاته طموحاتي أنا,,21
الغصن يابس وَلا طاح الـمطر يَالهبوب,الغصن يابس,22
قولي له يْطـيح لا يذبَحـه كثـر البطا,,22
كم لي وانا احاول ابثّ الأمل فَـ الشـعوب,,22
فـي كل مَرَّه أشـوف الـحزن فـيهم سطا,,22
يا ابن آدم اللي تريد تْـتوب عَجِّل وتوب,,22
اليوم من عمْرك اسْرَع من طـيار القطا,,22
سموّ فكرك يساعد في اختـيار الدروب,,22
إعرف تفاصـيل دربك قبل رجلك تطا,,22
عليه واعرف مدى حسناتك مْن الذنوب,,22
وتعـيش مرفوع هامَه .. مستـقيم الخُطا,,22
واللي يقـول انّـه مْمَيَّـز وَلا له عـيـوب,,22
يعيش فوق السما، لايعيش فوق الوطا,,22
الشخص لو يقدر يغطّي عيوبه بثـوب,,22
غَطّـى عـيوبه، لكن الـعـيب ما له غطا,,22
والشمس تشرق، لكن بعد الشروق الغروب,,22
لو نـورها يوم تَشـرق فـي سـماها سطا,,22
ياللي تقولون فـقر الناس فـقر الجيوب,,22
الـوقــت .. ياما خـذا منّا وياما عـطا,,22
فزَّاع .. وِجْهَة نظره الفقر فَقر القلوب,,22
وجهة نظر .. يمكن انها صَح والاَّ خَـطا,,22
سَرى الليل وْسَرى صوت الـمشاعر يا نسيم النود,إيمـــان الشـــعوب,23
وْعلى الله ما سـريت الاّ وســاق الشِـعـر قـيـفـانـه,,23
يقـولـون الـشِـعِــر وَزْن وْ قوافـي نبـضـها مـفـنود,,23
وانا اقول الشـعر حِس الخـفوق وْنبـض وجـدانه,,23
وْيقـولون الشـعر ضيـفٍ على شـاعره وانا اعود,,23
أقول الشِـعــر ماهـو ضـيـفـنا والـنـاس غَـلـطـانه,,23
مـعزِّبـنا الشِـعِر وضـيـوفـه احْنا والـسـنين شْـهـود,,23
