"ID"	"poem_title"	"content"	"Poem-contexted"	"people"	"places"	"objects"	"sentiments"	"Metadata"
"20"	"أحمر الورد"	"أحمر الورد أجمل شي في البستان    بين صوت الطيور وخضر الاغصاني
والمشاعر .. لو تجرد من الإنسان    كيف يعرف شعور اخوه الانساني
والمحبه من الإيمان .. والإيمان    شي وسط الضمير، وشي براني
وانت يالأنسي اللي كنك من الجان    إختر الشكل الاول، وافهم الثاني"	"الورد الأحمر جميل في البستان. المشاعر ترتبط بالإنسان، والحب من الإيمان. يطلب من الأنسي فهم المعاني.
-----
أحمر الورد أجمل شي في البستان    بين صوت الطيور وخضر الاغصاني
والمشاعر .. لو تجرد من الإنسان    كيف يعرف شعور اخوه الانساني
والمحبه من الإيمان .. والإيمان    شي وسط الضمير، وشي براني
وانت يالأنسي اللي كنك من الجان    إختر الشكل الاول، وافهم الثاني"	"[]"	"[""البستان""]"	"[""ورود"",""لون أحمر"",""صوت الطيور"",""أغصان خضراء"",""مشاعر"",""إنسان"",""شعور"",""أخوه الإنسان"",""إيمان"",""ضمير"",""شكل""]"	"Love"	""
"20"	"أحمر الورد"	"وانت يالأنسي اللي كنك من الجان    إختر الشكل الاول، وافهم الثاني
لك سنه وانت لا راضي ولا زعلان    قصدك تذلني، والا تحداني
سامح الله سطوة رمشك الفتان    يوم خذني على غفله و وداني
وسامح الله قلبي يوم شافك لان    لين حبك تمكن وسط وجداني"	"إنسان يخاطب إنسيا كأنه من الجان، لم يظهر رضاه أو غضبه. يلوم رمش المحبوب وقلبه لحبه.
-----
وانت يالأنسي اللي كنك من الجان    إختر الشكل الاول، وافهم الثاني
لك سنه وانت لا راضي ولا زعلان    قصدك تذلني، والا تحداني
سامح الله سطوة رمشك الفتان    يوم خذني على غفله و وداني
وسامح الله قلبي يوم شافك لان    لين حبك تمكن وسط وجداني"	"[]"	"[]"	"[""الأنسى"",""الشكل"",""السنة"",""الوجه"",""الغفلة"",""وجدياني""]"	"Longing, Love."	""
"20"	"أحمر الورد"	"وسامح الله قلبي يوم شافك لان    لين حبك تمكن وسط وجداني
وسط وجداني اللي لك بنى وجدان    كلها تشتكي فرقاك، وتعاني
انت جاني علي بالهجر والحرمان    والجروح الجروح أشكال والواني
جرح .. دمعته ما تنشاف بالأعيان    وجرح .. دمعته منظوره بالاعياني"	"قلب الشاعر أحب شخصا تمكن حبه منه، يشكو هذا الشخص الهجر والحرمان، مما سبب له جروحا مختلفة، بعضها ظاهر وبعضها خفي.
-----
وسامح الله قلبي يوم شافك لان    لين حبك تمكن وسط وجداني
وسط وجداني اللي لك بنى وجدان    كلها تشتكي فرقاك، وتعاني
انت جاني علي بالهجر والحرمان    والجروح الجروح أشكال والواني
جرح .. دمعته ما تنشاف بالأعيان    وجرح .. دمعته منظوره بالاعياني"	"[]"	"[]"	"[""قلبي"",""حبك"",""وجدان"",""وجدان"",""جروح"",""أشكال"",""ألوان"",""دمعة"",""العيان"",""دمعة"",""بالأعيان"",""بالاعياني""]"	"Sadness, suffering, longing, complaint."	""
"20"	"أحمر الورد"	"جرح .. دمعته ما تنشاف بالأعيان    وجرح .. دمعته منظوره بالاعياني
وجرح مجراه مجرى الدم في الشريان    وجرح .. كنه طعون سيوف عدواني
وجرح .. يقتل شعور العاشق الولهان    لو بغيت اشرحه .. ما يقدر لساني
وجرح في الذاكره ما يقبل النسيان    آتذكره دايم .. رغم نسياني"	"تنوع الجروح: خفية، ظاهرة، عميقة، مؤلمة، قاتلة للشعور، ولا تنسى.
-----
جرح .. دمعته ما تنشاف بالأعيان    وجرح .. دمعته منظوره بالاعياني
وجرح مجراه مجرى الدم في الشريان    وجرح .. كنه طعون سيوف عدواني
وجرح .. يقتل شعور العاشق الولهان    لو بغيت اشرحه .. ما يقدر لساني
وجرح في الذاكره ما يقبل النسيان    آتذكره دايم .. رغم نسياني"	"[]"	"[]"	"[""جرح"",""دمعة"",""الأعيان"",""العيانين"",""مجرى الدم"",""الشريان"",""طعون سيوف"",""عدواني"",""شعور العاشق الولهان"",""الذاكرة"",""النسيان"",""نسانى""]"	"Sadness"	""
"20"	"أحمر الورد"	"وجرح في الذاكره ما يقبل النسيان    آتذكره دايم .. رغم نسياني
آه يا ما اكثر جروحي .. لكن غلطان    كان ما تعرف المجني من الجاني
يا زمن لا توصي صاحبك ( حمدان )    قبلك ( محمد المكتوم ) وصاني
صاحبك لا وقف يصهل صهيل حصان    يتحمل طعون فلان وفلاني"	"جرح في الذاكرة لا يمحى. يذكر المتحدث جروحه، ويشير إلى زمن، ومحمد بن راشد، وحمدان. الصديق الحصان يتحمل الطعنات.
-----
وجرح في الذاكره ما يقبل النسيان    آتذكره دايم .. رغم نسياني
آه يا ما اكثر جروحي .. لكن غلطان    كان ما تعرف المجني من الجاني
يا زمن لا توصي صاحبك ( حمدان )    قبلك ( محمد المكتوم ) وصاني
صاحبك لا وقف يصهل صهيل حصان    يتحمل طعون فلان وفلاني"	"[""حمدان"",""محمد المكتوم""]"	"[]"	"[""الذاكرة"",""النسيان"",""الجروح"",""زمن"",""صاحبك"",""حصان"",""طعون""]"	"Sadness"	""
"20"	"أحمر الورد"	"صاحبك لا وقف يصهل صهيل حصان    يتحمل طعون فلان وفلاني
ومن يعامل جميل الناس بالنكران    مستحيل احشمه لو هو من اخواني
كل إنسان يملك في الحياه انسان    من معاناته يقدره ويعاني
ودامها ما تسلي كثرة الخلان    خلهم في سلام وعيش وحداني"	"الصاحب الأصيل يتحمل الأذى. من يعامل المعروف بالنكران لا يستحق الاحترام، حتى لو كان أخا. العزلة أفضل من رفقة لا تجلب السعادة.
-----
صاحبك لا وقف يصهل صهيل حصان    يتحمل طعون فلان وفلاني
ومن يعامل جميل الناس بالنكران    مستحيل احشمه لو هو من اخواني
كل إنسان يملك في الحياه انسان    من معاناته يقدره ويعاني
ودامها ما تسلي كثرة الخلان    خلهم في سلام وعيش وحداني"	"[""فلان"",""فلاني"",""اخواني""]"	"[]"	"[""حصان"",""طعون"",""ناس"",""حياة"",""معاناة""]"	"Disappointment, rejection, loneliness"	""
"20"	"أحمر الورد"	"ودامها ما تسلي كثرة الخلان    خلهم في سلام وعيش وحداني"	"لو كثرة الأصدقاء لا تسلي، فالأفضل العيش وحيدا بسلام.
-----
ودامها ما تسلي كثرة الخلان    خلهم في سلام وعيش وحداني"	"[]"	"[]"	"[""تسلي"",""كثرة"",""الخلان"",""سلام"",""عيش"",""وحدة""]"	"Contentment"	""
"21"	"انت وانا"	"ياللي تمر عروق قلبي نظرتك وتتلها    ألله عليك من الحسد واهل الحسد والله لنا
الشيله اللي فوق وجهك يا حبيبي شلها    خل الخجل منك وسولف لي ما غير انته وانا
سوالفك حلوه، ومن زود الغلا ما املها    ألله من حرف تمكن في شفايفك و دنا
إلى ثنيت رموشك اللي فوق خدك ظلها    يعكس تثناها، تعال وشوف قلبي لا انثنى"	"نظرة الحبيب تلامس القلب، تغار من الحسد. الحبيب يطلب رفع الغطاء عن وجهه، ويدعو للحوار. الأحاديث جميلة، والكلمات ساحرة. رموش الحبيب تلقي بظلالها على خده، وتظهر كيف يتأثر القلب.
-----
ياللي تمر عروق قلبي نظرتك وتتلها    ألله عليك من الحسد واهل الحسد والله لنا
الشيله اللي فوق وجهك يا حبيبي شلها    خل الخجل منك وسولف لي ما غير انته وانا
سوالفك حلوه، ومن زود الغلا ما املها    ألله من حرف تمكن في شفايفك و دنا
إلى ثنيت رموشك اللي فوق خدك ظلها    يعكس تثناها، تعال وشوف قلبي لا انثنى"	"[""حبيب"",""الله""]"	"[]"	"[""العروق"",""الشيلة"",""وجهك"",""الخجل"",""سوالف"",""حرف"",""شفايفك"",""رموشك"",""خدك"",""ظلها"",""قلبي""]"	"Love"	""
"21"	"انت وانا"	"إلى ثنيت رموشك اللي فوق خدك ظلها    يعكس تثناها، تعال وشوف قلبي لا انثنى
إر سم لي اللهفه ودع نفسي تبرد غلها    مصيرنا نفنى، وكم واحد من الدنيا فنا
لو قلت إن الشمس ت شبه طلتك في طلها    يوم اشرقت والورد متفتح وجاهز للجنا
أقدر أقول لنور وجهك يوم تشرق ذلها    ميزك من سواك عنها في الشروق وفي السنا"	"الحبيب يصف جمال عيني محبوبته، ويتمنى قربها لتخفيف لهفته. يشبهها بالشمس والورد، ويؤكد تميزها عن غيرها.
-----
إلى ثنيت رموشك اللي فوق خدك ظلها    يعكس تثناها، تعال وشوف قلبي لا انثنى
إر سم لي اللهفه ودع نفسي تبرد غلها    مصيرنا نفنى، وكم واحد من الدنيا فنا
لو قلت إن الشمس ت شبه طلتك في طلها    يوم اشرقت والورد متفتح وجاهز للجنا
أقدر أقول لنور وجهك يوم تشرق ذلها    ميزك من سواك عنها في الشروق وفي السنا"	"[]"	"[]"	"[""رموشك"",""خدك"",""ظلها"",""قلبي"",""اللهفه"",""نفسي"",""غلها"",""حالنا"",""الدنيا"",""الشمس"",""طلتك"",""الورد"",""الجناح"",""وجهك"",""الشروق"",""السنا""]"	"Love, longing, admiration."	""
"21"	"انت وانا"	"أقدر أقول لنور وجهك يوم تشرق ذلها    ميزك من سواك عنها في الشروق وفي السنا
القلب بعدك ثار، والعين الدموع تهلها    ليه الشقا ليه الزعل ليه تمسك بالعنا
إثنينهم .. حزن الحبايب مرها واحتلها    بعد المحبه والموده والمواصل والهنا
إن قلت لي بارجع عليها قلت روح وخلها    الأمن .. ليس مستقر لا هناك ولا هنا"	"نور الوجه يشرق يميز صاحبه. القلب ثار والعين تبكي بسبب الشقاء والزعل. الحزن احتلال بعد المحبة. لا يوجد أمان.
-----
أقدر أقول لنور وجهك يوم تشرق ذلها    ميزك من سواك عنها في الشروق وفي السنا
القلب بعدك ثار، والعين الدموع تهلها    ليه الشقا ليه الزعل ليه تمسك بالعنا
إثنينهم .. حزن الحبايب مرها واحتلها    بعد المحبه والموده والمواصل والهنا
إن قلت لي بارجع عليها قلت روح وخلها    الأمن .. ليس مستقر لا هناك ولا هنا"	"[]"	"[]"	"[""نور وجهك"",""ذلها"",""الشروق"",""السنا"",""القلب"",""العين"",""الدموع"",""الشقا"",""الزعل"",""العنا"",""حزن الحبايب"",""المدة"",""المحبة"",""المودة"",""المواصل"",""الهنا""]"	"Sadness, longing, sadness, sadness"	""
