poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,summary,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف
7,72,لا تسال مجرب,لا تسال مجرب يا قلب وتعاني      اسال طبيب و خل عنك المجرب,يحذر قلبه من تجربة الأمور بنفسه وينصحه بطلب المساعدة من أهل العلم.,ب,الكامل,,ضمة,مقيدة,"[{""name"":""المجرب"",""relation"":""عام""},{""name"":""قلب"",""relation"":""النفس""}]","[""نصيحة"",""حكمة""]",[],[],"[""مجرب"",""طبيب"",""قلب""]",معاصر
8,73,قصر زعبيل,للشعر فكره وللهاجس ميه طاري      ترز للقمه العليا بيارقها,الشاعر يبرز أهمية الفكرة والشغف في الشعر ورفع مكانته إلى القمة,ها,المديد,ا,سكون,مطلقة,[],"[""تأمل""]",[],[],[],معاصر
8,74,قصر زعبيل,وقصيدتي من حصيله ناتج افكاري      كل القصايد الي من جات تفرقها,يشرح أن قصيدته نتاج أفكاره التي تميزها عن غيرها,ها,المديد,ا,سكون,مطلقة,[],"[""فخر""]",[],[],[],معاصر
8,75,قصر زعبيل,لو ابغي اغرق الساحه بابحاري      غرقتها بس انا ما احب اغرقها,يعبر عن قدرته على السيطرة لكنه يرفض الإغراق في الجزالة,ها,المديد,ا,سكون,مطلقة,[],"[""كرم""]",[],[],[],معاصر
8,76,قصر زعبيل,ارسم ملامح طموحاتي في اشعاري      واحاول اني قبل ما اموت احققها,يرسم طموحاته في أشعاره ويسعى لتحقيقها قبل الموت,ها,المديد,ا,سكون,مطلقة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""طموح"",""أمل""]",[],[],"[""طموحاتي"",""أشعاري""]",معاصر
8,77,قصر زعبيل,واعرف مقدار غيري قبل مقداري      واخطاء نفسي علي غيري ما اعلقها,يعترف بمعرفة قدر الآخرين وينأى عن لوم الآخرين على أخطائه,ها,المديد,ا,سكون,مطلقة,"[{""name"":""غيري"",""relation"":""الآخرون""},{""name"":""نفسي"",""relation"":""الشاعر""}]","[""حكمة""]",[],[],"[""غيري"",""نفسي"",""أخطائي""]",معاصر
8,78,قصر زعبيل,لكن مشوار عمري لي متي ساري      ارهقت نفسي وما ادري ليه مرهقها,يشكو من إرهاق نفسه في مسيرة حياته دون معرفة السبب,ها,المديد,ا,سكون,مطلقة,"[{""name"":""نفسي"",""relation"":""الشاعر""}]","[""إرهاق"",""حزن""]",[],[],"[""نفسي"",""مرهقها""]",معاصر
8,79,قصر زعبيل,قدام تتعب قدم رجلي يا مشواري      الايام ساعاتها تشرح دقايقها,يحذر نفسه من التعب ويؤكد على استغلال الأوقات الثمينة,ها,المديد,ا,سكون,مطلقة,[],"[""ألم""]",[],[],[],معاصر
8,80,قصر زعبيل,مراحل العمر تجري والزمن جاري      والناس تفني ويبقي وجه خالقها,يتأمل في مرور العمر والزمن ومحدودية الحياة البشرية مقارنة بالله,ها,المديد,ا,سكون,مطلقة,"[{""name"":""الناس"",""relation"":""جماعة""}]","[""تأمل""]",[],[],"[""الناس""]",معاصر
8,81,قصر زعبيل,وانا طموحي تخلد فعلي اخباري      ف ارشيف تاريخ الافعال ووثايقها,يريد أن يخلد أعماله وطموحه عبر التاريخ والأفعال,ها,المديد,ا,سكون,مطلقة,"[{""name"":""أنا"",""relation"":""الشاعر""}]","[""طموح"",""فخر""]",[],[],"[""طموحي"",""أخباري""]",معاصر
8,82,قصر زعبيل,نجاحي لشخصي اعداءه يا انصاري      اكيد منطقه ما يشبه لمنطقها,يعلن أن نجاحه يثير حفيظة أعدائه لأن منطقتهم مختلفة عن منطق نجاحه,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""أعداءي"",""relation"":""الأعداء""},{""name"":""أنصاري"",""relation"":""الأنصار""}]","[""تحدي""]",[],[],"[""أعداء"",""أنصاري""]",معاصر
8,83,قصر زعبيل,من يامر بستر خلق الله وهو عاري      نصيحته من علي نفسه يطبقها,ينتقد من يحكم على الآخرين بينما هو عاري من الأخلاق,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""خلق الله"",""relation"":""الخلق""}]","[""حكمة""]",[],[],"[""خلق الله""]",معاصر
8,84,قصر زعبيل,من كثر ما اخاطب العالم بمعياري      دايم اميز لكاذبها وصادقها,يتحدث عن تمييزه بين الصادق والكاذب عبر معاييره الشخصية,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""العالم"",""relation"":""جماعة""}]","[""تمييز""]",[],[],"[""العالم"",""لكاذبها"",""صادقها""]",معاصر
8,85,قصر زعبيل,صحيح انا ما معي جنه ولا ناري      لكن ربي خلق خلقه وفرقها,يعترف بعدم امتلاكه الجنة أو النار لكن مؤمن بتفريق الله للخلق,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""ربي"",""relation"":""الخالق""}]","[""تأمل""]",[],[],"[""ربي"",""خلقه""]",معاصر
8,86,قصر زعبيل,من شرفه القصر اناظر خلف الاسواري      وجيه ناس عسي ربي يوفقها,يفتخر بنظرته من القصر إلى الناس ويأمل لهم النجاح,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""ناس"",""relation"":""جماعة""}]","[""دعاء""]","[{""name"":""قصر زعبيل"",""type"":""معلم""}]",[],"[""ناس"",""وجيه""]",معاصر
8,87,قصر زعبيل,ويزيد عزمي بفعل الخير واصراري      في خدمه بلاد برق العز بارقها,يؤكد عزمه على فعل الخير وخدمة وطنه بإصرار,ها,الكامل,ا,ضمة,مقيدة,[],"[""عزم"",""خدمة""]","[{""name"":""بلاد"",""type"":""دولة""}]",[],[],معاصر
8,88,قصر زعبيل,والطيب قصه وفيها معظم اسراري      والذل نار ونفوس الذل يحرقها,يصف الطيبة بأنها قصته ومصدر أسراره، بينما الذل نار تحرق النفوس,ها,الكامل,ا,ضمة,مقيدة,[],"[""حكمة""]",[],[],[],معاصر
8,89,قصر زعبيل,يا قصر ( زعبيل ) دامك بالحزن داري      لا تعلم ( دبي ) وتبكي مناطقها,ينادي قصر زعبيل المليء بالحزن ليلا يعرف حزن دبي وأحيائها,ها,الكامل,ا,ضمة,مقيدة,[],"[""حزن""]","[{""name"":""قصر زعبيل"",""type"":""معلم""},{""name"":""دبي"",""type"":""مدينة""}]",[],[],معاصر
8,90,قصر زعبيل,الحزن اخوي الصغير وضيفي وجاري      في غربه الارض الوسيعه او مشارقها,يعتبر الحزن رفيقه الدائم في غربته وغربة الأرض الواسعة,ها,الكامل,ا,ضمة,مقيدة,"[{""name"":""الحزن"",""relation"":""أخي الصغير""}]","[""حزن"",""غربة""]","[{""name"":""الأرض الوسيعه"",""type"":""طبيعة""}]",[],"[""الحزن"",""أخي الصغير"",""ضيفي"",""جاري""]",معاصر
8,91,قصر زعبيل,مافي عيوني سوي دمعات تذكاري      لولا السحا من محاجر عيني اعتقها,يصف دموعه التي لا يرونها سوى من يسكن داخل عينيه,ها,الكامل,ا,ضمة,مقيدة,[],"[""حزن"",""دموع""]",[],[],[],معاصر
9,92,قلب السبع,من جايع الوصل .. للي حبها شبعه      لا اطربني الشوق كيف اشبع من الطربه,الشاعر يعبر عن شوقه الذي لا يشبع رغم اتحاده بمن يحب.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""شوق"",""حب""]",[],[],"[""ها"",""حبها"",""شبعه""]",معاصر
9,93,قلب السبع,حر الهوي لو يلومه في الهوي تبعه      ما شاف مخلابه اللي مدمي خربه,يصف الهوى بحرية مطلقة رغم ألمه ودماره له.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حب"",""ألم""]",[],[],"[""ها"",""الهوي"",""مخلابه"",""مدّمي""]",معاصر
9,94,قلب السبع,من حصل اللي خذا قلبي وانا تبعه      قلبي علي دربها ، وانا علي دربه,يؤكد ولاء قلبه التام لمن أخذ قلبه ورغبته في مواصلة الطريق معها.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حب"",""تسليم""]",[],[],"[""ها"",""قلبي"",""دربها""]",معاصر
9,95,قلب السبع,غزاله الوادي اللي جرحت سبعه      من شرق قلب السبع تختال لا غربه,يشبه محبوبته بالغزالة الجريئة التي تتحدى السبع بقوتها.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حب"",""ألم""]","[{""name"":""الوادي"",""type"":""طبيعة""}]",[],"[""ها"",""غزاله"",""جرحت"",""سبعه"",""قلب السبع""]",معاصر
9,96,قلب السبع,خذت من القلب ثلث الشوق او ربعه      بالنظره الواثقه ، والهرجه الذربه,تأخذ محبوبته جزءاً كبيراً من شوق قلبه بنظرتها الواثقة وكلامها المؤثر.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""شوق"",""حب""]",[],[],"[""القلب"",""النظره"",""الواثقه"",""الهرجه""]",معاصر
9,97,قلب السبع,والكره .. مثل السحابه في شهر سبعه      ما تنبت العشب ولا تسقي التربه,الكراهية تشبه السحابة التي لا تجلب الخير ولا تسقي الأرض.,ة,الكامل,,فتحة,مقيدة,[],"[""كره"",""يأس""]",[],[],[],معاصر
9,98,قلب السبع,والحب .. نهر مصبه فاض من نبعه      شوفه يكفيك يالظميان عن شربه,الحب نابض كالنهر الذي يغني العطشان عن الماء.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الظميان"",""relation"":""جماعة""}]","[""حب"",""امتنان""]",[],[],"[""ظميان""]",معاصر
9,99,قلب السبع,والوصل .. مثل الشجاع الشهم في ربعه      ما يرهب السيف ولا يرهب الحربه,الوصال شجاع لا يخشى أي مخاطر أو تهديدات.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الشجاع الشهم"",""relation"":""نوع""}]","[""حب"",""شجاعة""]",[],[],"[""شجاع"",""شهم""]",معاصر
9,100,قلب السبع,والهجر .. مثل الذليل اللي فشل طبعه      من ذله .. الناس محد يطمع ف قربه,الهجر يشبه الذل، فلا أحد يطمح في قرب من يختبر الذل.,ة,الكامل,,فتحة,مقيدة,"[{""name"":""الذليل"",""relation"":""نوع""},{""name"":""الناس"",""relation"":""جماعة""}]","[""هجر"",""ذل""]",[],[],"[""ذليل"",""فشل"",""طبعة"",""ناس""]",معاصر
10,101,شعب الامارات,مداخيل الشعر وايد ، وانا شاعر ولي مدخال      ولكن المخارج ما هي تشابه مداخلها,الشاعر يصف تعدد مداخل الشعر واختلاف مخارجه رغم اعتزازه بموهبته.,ل,الكامل,,سكون,مقيدة,"[{""name"":""شاعر"",""relation"":""الشاعر""}]","[""فخر""]",[],[],"[""أنا"",""شاعر""]",معاصر
10,102,شعب الامارات,وانا بين المخارج والمداخل يوم طاب الفال      جبرت اخر بيوت المفردات ينافس اولها,يتحدث عن حفاظه على تناسق وقوة أبياته حتى النهاية.,ل,الكامل,,سكون,مقيدة,"[{""name"":""الشاعر"",""relation"":""الشاعر""}]","[""فخر"",""أمل""]",[],[],"[""أنا""]",معاصر
10,103,شعب الامارات,سبحت من الشعر بحر وملكت من البيوت جزال      وهي ماهي بمهنه ، لكن افكاري تداولها,يشبّه شعره ببحر واسع ويمتلك أبياتاً طيبة تنبع من أفكاره المتجددة.,ل,الكامل,,سكون,مقيدة,"[{""name"":""الشاعر"",""relation"":""الشاعر""}]","[""فخر""]",[],[],"[""أنا""]",معاصر
10,104,شعب الامارات,من اغلي الامنيات اللي من القلب وتمر البال      صنعت اغلي البيوت اللي تبيض وجه قايلها,يصنع أجمل أبيات شعرية تنبع من أعمق أمنياته ومشاعره.,ل,الكامل,,سكون,مقيدة,"[{""name"":""الشاعر"",""relation"":""الشاعر""}]","[""حب"",""فخر""]",[],[],"[""قايلها""]",معاصر
