poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,روي,البحر,وصل,حركة,شخص,sentiments,أحداث,دين,مواضيع,أماكن,تصنيف
5,50,مرت على بـالي,وفراقـها كـوّن فـي خـفّـاقي غـيـوم      أمـطـــارها عـلى الـفـيـافـي لا خـرّت,فراقها كوّن غيومًا في قلبه، أمطارها تسقط على الأراضي القاحلة.,مرت علي بالي,وفراقها كون في خفاقي غيوم      امطارها علي الفيافي لا خرت,رت,ت,الهجيني,لا يوجد,سكون,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""علي""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""فراقها""]}]",شوق,[],[],"الفراق والهجر, الشوق والحنين","[{""name"": ""الفيافي"", ""type"": ""طبيعة_عامة""}]",معاصر
5,51,مرت على بـالي,لا جيت انام .. النفس ما تعشق النوم      حـاولـت اقـنّـعـها .. لـكـنـها أصـرّت,يناضل مع نفسه التي ترفض النوم لأنها مشتاقة للحب,مرت علي بالي,لا جيت انام .. النفس ما تعشق النوم      حاولت اقنعها .. لكنها اصرت,رت,ت,الهجيني,لا يوجد,سكون,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انام""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""النفس""]}]",شوق,[],[],"الشوق والحنين, الألم والحزن",[],معاصر
5,52,مرت على بـالي,تبـغي حـبيـبة قلـبـي الـغـالــيه دوم      تمـر فـي بـالـي ، وآوقّـف لا مـــرّت,يحلم بحبيبته دائماً وتظل ترافق فكره حتى وهو يتحرك,مرت علي بالي,تبغي حبيبه قلبي الغاليه دوم      تمر في بالي ، واوقف لا مرت,رت,ت,الهجيني,لا يوجد,سكون,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""قلبي""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حبيبه"",""الغاليه""]}]",شوق,[],[],"الحب والغزل, الشوق والحنين",[],معاصر
5,53,مرت على بـالي,جابت لي الفرحـه وانا كنت مهـمـوم      الظـاهـر انـها عـن عـلـومي تـحـرّت,جاءت بالفرحة لقلب الشاعر المهموم، وكأنها علمت بحاله.,مرت علي بالي,جابت لي الفرحه وانا كنت مهموم      الظاهر انها عن علومي تحرت,رت,ت,الهجيني,لا يوجد,سكون,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""تمر""]}]",حزن,[],[],"الحب والغزل, الألم والحزن",[],معاصر
5,54,مرت على بـالي,الهـجر طـعـنة خاين بْسيف مسمـوم      نـفسـه على فـعـل الـخـيانـه تضــرّت,يصف الهجر كطعنة خائنة مسمومة تسببت له بضرر نفسي عميق,مرت علي بالي,الهجر طعنه خاين بسيف مسموم      نفسه علي فعل الخيانه تضرت,رت,ت,الهجيني,لا يوجد,سكون,[],حزن,[],[],"الفراق والهجر, الألم والحزن",[],معاصر
5,55,مرت على بـالي,تـنـبت من الأزهـار ما كان مـعـدوم      وتسـر نـفـسٍ من زمـن ما اسـتـسـرّت,هذه الأمطار تنبت الأزهار المفقودة وتُبهج النفوس المفتقدة للسرور.,مرت علي بالي,تنبت من الازهار ما كان معدوم      وتسر نفس من زمن ما استسرت,رت,ت,الهجيني,لا يوجد,سكون,[],حب,[],[],"الحب والغزل, الشوق والحنين",[],معاصر
5,56,مرت على بـالي,ومن يحرم مْن العشـق يعيش محروم      كـم روح من قل الوصـال استـضـرّت,يؤكد أن من يحرم من العشق يعيش حياة محرومة وحزينة,مرت علي بالي,ومن يحرم من العشق يعيش محروم      كم روح من قل الوصال استضرت,رت,ت,الهجيني,لا يوجد,سكون,[],حب,[],[],"الحب والغزل, الألم والحزن",[],معاصر
6,57,لا تلبـس ذهـب,ذهـب مـعـك قلـبـي .. يالـيـتـه ما ذهب      لا قلـت عـوّد قـال انـا بـامـــوت فـيـه,يعبر عن قلب الشاعر الذي ذهب مع المحبوب ويرفض العودة، مفضلاً الموت فيه.,لا تلبس ذهب,ذهب معك قلبي .. ياليته ما ذهب      لا قلت عود قال انا باموت فيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""ياليته"",""انا""]},{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""قلبي"",""انا""]}]",ندم,[],[],"الشوق والحنين, الألم والحزن",[],معاصر
6,58,لا تلبـس ذهـب,تـدري وش يْخـلـّي جـروحـي تلتهـب ؟      إنـّي أخـلـّي شــــيّ .. وآنـا مـشـتـهـيـه,يكشف أن جروحه تلتهب عندما يضطر لترك شيئًا يشتهيه بشدة.,لا تلبس ذهب,تدري وش يخلي جروحي تلتهب ؟      اني اخلي شي .. وانا مشتهيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""اني"",""انا""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""مشتهيه""]}]",شوق,[],[],"الألم والحزن, الشوق والحنين",[],معاصر
6,59,لا تلبـس ذهـب,شـفايـفـك جـمـره .. وثـغـرك من لـهـب      خايـف على خـدّك لهـب ثغـرك يجـيه,يشبه الشفاه بالجمر والثغر باللهب، خوفًا من جماله الحارق على الخد.,لا تلبس ذهب,شفايفك جمره .. وثغرك من لهب      خايف علي خدك لهب ثغرك يجيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""شفايفك"",""ثغرك"",""خدك""]}]",خوف,[],[],"الحب والغزل, الجمال والعيون",[],معاصر
6,60,لا تلبـس ذهـب,إنتـه ذهـب من دون ما تلـبـس ذهـــب      وش لـه تـروح الـســوق وتـدوّر عـلـيـه,يصف المحبوب بأنه ذهب خالص لا يحتاج للزينة، فلا داعي للبحث عنها.,لا تلبس ذهب,انته ذهب من دون ما تلبس ذهب      وش له تروح السوق وتدور عليه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""انته"",""تلبس""]}]",حب,[],[],"الحب والغزل, الجمال والعيون","[{""name"": ""السوق"", ""type"": ""مواقع_اجتماعية""}]",معاصر
6,61,لا تلبـس ذهـب,سـبـحـان مـن سـوّا .. وْجَـلَّ مـن وهـــب      حــــلاك بـيـدينـك كأنـّـك مـنـتـقـيــه,يمجّد الخالق الذي وهب المحبوب جمالًا متكاملًا وكأنه اختاره بنفسه.,لا تلبس ذهب,سبحان من سوا .. وجل من وهب      حلاك بيدينك كانك منتقيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حلاك""]}]",حب,[],الله,"الحب والغزل, الجمال والعيون",[],معاصر
6,62,لا تلبـس ذهـب,لو كان رمـشـك يـنـّـهـب .. كـان انـّـهــب      من كل عاقل شاف رمشك .. أو سـفيه,يصف رموش المحبوب بأنها فاتنة وتسرق الألباب من كل شخص يراها.,لا تلبس ذهب,لو كان رمشك ينهب .. كان انهب      من كل عاقل شاف رمشك .. او سفيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""رمشك""]}]",حب,[],[],"الحب والغزل, الجمال والعيون",[],معاصر
6,63,لا تلبـس ذهـب,لا ترتـهـب مـا فـيـه واحـد يرتـهـــب      مـن واحـد يْـحـــبّـه وخـفـّـاقـه يـبـيــه,يطمئن المحبوب بألا يخاف، فالمحب لا يرتهب ممن يحبه قلبه ويهواه.,لا تلبس ذهب,لا ترتهب ما فيه واحد يرتهب      من واحد يحبه وخفاقه يبيه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""يحبه""]}]",حب,[],[],"الحب والغزل, الوفاء والصبر",[],معاصر
6,64,لا تلبـس ذهـب,أنا فـْ مـهــب الـريــــح إلاّ انـت فـْ مـهــب      شـوق ٍسـكـن قلـبـي وقـلـبـي مـحـتـويـه,يقارن حاله المتقلب بوجود المحبوب كشوق عميق يسكن قلبه ويحتويه.,لا تلبس ذهب,انا ف مهب الريح الا انت ف مهب      شوق سكن قلبي وقلبي محتويه,يه,ه,الهجيني,لا يوجد,كسرة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""انا""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""انت""]}]",حب,[],[],"الشوق والحنين, الحب والغزل","[{""name"": ""مهب الريح"", ""type"": ""أماكن_مجردة""}]",معاصر
7,65,لا تسـأل مجـرّب,أنـانـي فْـ وصـلك لـكـن يالأنـاني      تـرى الأنانـيّـه فْـ طـبـعـك تـخــرّب,الشاعر يعترف بأن أنانيته تسبب المشاكل، ويرى أن أنانية محبوبته تخرب العلاقة.,لا تسال مجرب,اناني ف وصلك لكن يالاناني      تري الانانيه ف طبعك تخرب,رب,ب,الهجيني,لا يوجد,ضمة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""اناني""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""وصلك""]}]",غضب,[],[],"الحب والغزل, الغيرة والعتاب",[],معاصر
7,66,لا تسـأل مجـرّب,لحظات حبّـك حطّـمت لي كـياني      والحزن من بين الـمحـاني تـسـرّب,يصف كيف أنه تحطم بسبب لحظات الحب وانتشر الحزن في أعماقه.,لا تسال مجرب,لحظات حبك حطمت لي كياني      والحزن من بين المحاني تسرب,رب,ب,الهجيني,لا يوجد,ضمة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""لي""]},{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حبك""]}]",حزن,[],[],"الحب والغزل, الألم والحزن",[],معاصر
7,67,لا تسـأل مجـرّب,لا تسـأل مجـرّب يا قـلـب وتعـاني      إسأل طبـيب وْ خل عـنك الـمجـرّب,يحذر قلبه من تجربة الأمور بنفسه وينصحه بطلب المساعدة من أهل العلم.,لا تسال مجرب,لا تسال مجرب يا قلب وتعاني      اسال طبيب و خل عنك المجرب,رب,ب,الهجيني,لا يوجد,ضمة,"[{""name"":""الشاعر"",""relation"":""المتحدث"",""resolved_from"":[""مجرب""]},{""name"":""المجرب"",""relation"":""الناصح"",""resolved_from"":[""المجرب""]}]",حزن,[],[],"الغيرة والعتاب, الألم والحزن",[],معاصر
