poem_id,Row_ID,Title_cleaned,Poem_line_cleaned,places,religion,animals,events,entities,sentiments,subjects,summary,Title_raw,Poem_line_raw,ai_images_thumb,qafiya,rawy,wasl,haraka,meter,category
4,42,يتيم,دام الهجر والشوق والحزن قاسين      ليتك علينا يا حبيبي تحني,[],[],[],[],"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""يا حبيبي""]}, {""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""علينا""]}]",حزن,"[""الشوق والحنين"", ""الفراق والهجر"", ""الألم والحزن""]",يشتكي من قسوة الهجر والشوق والحزن ويتمنى حنان الحبيب.,يتيم,دام الهجر والشـوق والحزن قاسيـن      لـيتـك علـينا يا حـبيـبي تـحـنّـي,/images/poems/4_Drive_New_Thumbnail_view.jpg,ني,ن,لا يوجد,كسرة,الرجز,كلاسيكي
4,43,يتيم,يكفيك فني عن فنون المحبين      كم مره استطربت والفن فني,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""فني""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""المحبين""]}]",حب,"[""الحب والغزل"", ""الشعر والإبداع""]",يقول إنه بارع في فنون العشاق وكثيراً ما استمتع بالفن.,يتيم,يكفيك فـنّي عن فنون الـمحبّـين      كم مـرّه اسـتطربت والـفـن فـنّـي,/images/poems/4_Drive_New_Thumbnail_view.jpg,ني,ن,لا يوجد,كسرة,الرجز,كلاسيكي
4,44,يتيم,كنت اتاني من فراقك معي لين      طولت بفراقك ومات التاني,[],[],[],[],"[{""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""فراقك""]}, {""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""كنت اتاني""]}]",شوق,"[""الفراق والهجر"", ""الألم والحزن""]",كان الحبيب يأتيه طويلاً حتى فقد الأمل بغيابه.,يتيم,كـنت آتـأنّى من فراقـك مـعي ليـن      طـوّلـت بفراقك ومـات الـتـأنّـي,/images/poems/4_Drive_New_Thumbnail_view.jpg,ني,ن,لا يوجد,كسرة,الرجز,كلاسيكي
4,45,يتيم,وكان الخطا منك ، مسامحك هالحين      وكان الخطا مني ، وش تريد مني ؟,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""مني""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""منك""]}]",ندم,"[""الفراق والهجر"", ""الوفاء والصبر"", ""الغيرة والعتاب""]",يعترف بالأخطاء من الطرفين ويتساءل ماذا يريد منه الآن.,يتيم,وكان الخطا منّك ، مسامحك هالحين      وكان الخطا منّي ، وش تريد منّـي ؟,/images/poems/4_Drive_New_Thumbnail_view.jpg,ني,ن,لا يوجد,كسرة,الرجز,كلاسيكي
5,46,مرت علي بالي,حبيبتي مرت علي بالي اليوم      و وقفت تقدير لها يوم مرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""علي""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""حبيبتي""]}]",شوق,"[""الحب والغزل"", ""الشوق والحنين""]",الحبيبة مرت بالبال، فوقف الشاعر تقديرًا واحترامًا لها.,مرت على بـالي,حبـيـبتي مـرّت على بـالـي الـيـوم      وْ وقّـفــت تـقـديرٍ لـها يوم مـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,47,مرت علي بالي,جابت لي الفرحه وانا كنت مهموم      الظاهر انها عن علومي تحرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انا""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""تمر""]}]",حزن,"[""الحب والغزل"", ""الألم والحزن""]",جاءت بالفرحة لقلب الشاعر المهموم، وكأنها علمت بحاله.,مرت على بـالي,جابت لي الفرحـه وانا كنت مهـمـوم      الظـاهـر انـها عـن عـلـومي تـحـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,48,مرت علي بالي,وفراقها كون في خفاقي غيوم      امطارها علي الفيافي لا خرت,"[{""resolved_from"": ""الفيافي"", ""name"": ""طبيعة عامة""}]",[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""علي""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""فراقها""]}]",شوق,"[""الفراق والهجر"", ""الشوق والحنين""]",فراقها كوّن غيومًا في قلبه، أمطارها تسقط على الأراضي القاحلة.,مرت على بـالي,وفراقـها كـوّن فـي خـفّـاقي غـيـوم      أمـطـــارها عـلى الـفـيـافـي لا خـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,49,مرت علي بالي,تنبت من الازهار ما كان معدوم      وتسر نفس من زمن ما استسرت,[],[],[],[],[],حب,"[""الحب والغزل"", ""الشوق والحنين""]",هذه الأمطار تنبت الأزهار المفقودة وتُبهج النفوس المفتقدة للسرور.,مرت على بـالي,تـنـبت من الأزهـار ما كان مـعـدوم      وتسـر نـفـسٍ من زمـن ما اسـتـسـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,50,مرت علي بالي,في حبها حسادي تكثر اللوم      وهي ورا عوج الضلوع استقرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""حسادي""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""حبها"", ""هي""]}]",غيرة,"[""الحب والغزل"", ""الغيرة والعتاب""]",يكثر الحساد من لومه على حبها، لكنها مستقرة في قلبه.,مرت على بـالي,فـي حبّـها حـسّــادي تـكـثّـر اللـوم      وهي ورا عـوج الـضـلـوع اسـتـقــرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,51,مرت علي بالي,احلم بها واطيح في النوم واقوم      فرحان .. لكن فرحتي ما استمرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""الي صحيت""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""بها""]}]",فرح,"[""الحب والغزل"", ""الشوق والحنين""]",يحلم بها ويشعر بالفرح حين يستيقظ لكنه لا يدوم طويلاً,مرت على بـالي,أحلـم بها وآطـيح فـي النوم وآقوم      فرحان .. لكن فرحتي ما اسـتمرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,52,مرت علي بالي,الي صحيت اعاتب الحظ والوم      الايام .. والايام منها تبرت,[],[],[],[],[],ندم,"[""الألم والحزن"", ""الغيرة والعتاب""]",يعاتب الحظ والأيام على ما مر به لكنه يبرئ ذمته منها,مرت على بـالي,إلى صـحـيت آعاتـب الـحـظ وآلـوم      الايام .. والأيـام مـنـها تـبــــرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,53,مرت علي بالي,الهجر طعنه خاين بسيف مسموم      نفسه علي فعل الخيانه تضرت,[],[],[],[],[],حزن,"[""الفراق والهجر"", ""الألم والحزن""]",يصف الهجر كطعنة خائنة مسمومة تسببت له بضرر نفسي عميق,مرت على بـالي,الهـجر طـعـنة خاين بْسيف مسمـوم      نـفسـه على فـعـل الـخـيانـه تضــرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,54,مرت علي بالي,ومن يحرم من العشق يعيش محروم      كم روح من قل الوصال استضرت,[],[],[],[],[],حب,"[""الحب والغزل"", ""الألم والحزن""]",يؤكد أن من يحرم من العشق يعيش حياة محرومة وحزينة,مرت على بـالي,ومن يحرم مْن العشـق يعيش محروم      كـم روح من قل الوصـال استـضـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,55,مرت علي بالي,لا جيت انام .. النفس ما تعشق النوم      حاولت اقنعها .. لكنها اصرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""انام""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""النفس""]}]",شوق,"[""الشوق والحنين"", ""الألم والحزن""]",يناضل مع نفسه التي ترفض النوم لأنها مشتاقة للحب,مرت على بـالي,لا جيت انام .. النفس ما تعشق النوم      حـاولـت اقـنّـعـها .. لـكـنـها أصـرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
5,56,مرت علي بالي,تبغي حبيبه قلبي الغاليه دوم      تمر في بالي ، واوقف لا مرت,[],[],[],[],"[{""name"": ""الشاعر"", ""relation"": ""الذات"", ""resolved_from"": [""قلبي""]}, {""name"": ""الحبيب"", ""relation"": ""المحبوب"", ""resolved_from"": [""حبيبه"", ""الغاليه""]}]",شوق,"[""الحب والغزل"", ""الشوق والحنين""]",يحلم بحبيبته دائماً وتظل ترافق فكره حتى وهو يتحرك,مرت على بـالي,تبـغي حـبيـبة قلـبـي الـغـالــيه دوم      تمـر فـي بـالـي ، وآوقّـف لا مـــرّت,/images/poems/5_Drive_New_Thumbnail_view.jpg,رت,ت,لا يوجد,سكون,الهجيني,معاصر
6,57,لا تلبس ذهب,انته ذهب من دون ما تلبس ذهب      وش له تروح السوق وتدور عليه,"[{""resolved_from"": ""السوق"", ""name"": ""مواقع اجتماعية""}]",[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""انته"",""تلبس""]}]",حب,"[""الحب والغزل"", ""الجمال والعيون""]",يصف المحبوب بأنه ذهب خالص لا يحتاج للزينة، فلا داعي للبحث عنها.,لا تلبـس ذهـب,إنتـه ذهـب من دون ما تلـبـس ذهـــب      وش لـه تـروح الـســوق وتـدوّر عـلـيـه,/images/poems/6_Drive_New_Thumbnail_view.jpg,يه,ه,لا يوجد,كسرة,الهجيني,معاصر
6,58,لا تلبس ذهب,سبحان من سوا .. وجل من وهب      حلاك بيدينك كانك منتقيه,[],"[""الله""]",[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""حلاك""]}]",حب,"[""الحب والغزل"", ""الجمال والعيون""]",يمجّد الخالق الذي وهب المحبوب جمالًا متكاملًا وكأنه اختاره بنفسه.,لا تلبـس ذهـب,سـبـحـان مـن سـوّا .. وْجَـلَّ مـن وهـــب      حــــلاك بـيـدينـك كأنـّـك مـنـتـقـيــه,/images/poems/6_Drive_New_Thumbnail_view.jpg,يه,ه,لا يوجد,كسرة,الهجيني,معاصر
6,59,لا تلبس ذهب,شفايفك جمره .. وثغرك من لهب      خايف علي خدك لهب ثغرك يجيه,[],[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""شفايفك"",""ثغرك"",""خدك""]}]",خوف,"[""الحب والغزل"", ""الجمال والعيون""]",يشبه الشفاه بالجمر والثغر باللهب، خوفًا من جماله الحارق على الخد.,لا تلبـس ذهـب,شـفايـفـك جـمـره .. وثـغـرك من لـهـب      خايـف على خـدّك لهـب ثغـرك يجـيه,/images/poems/6_Drive_New_Thumbnail_view.jpg,يه,ه,لا يوجد,كسرة,الهجيني,معاصر
6,60,لا تلبس ذهب,لو كان رمشك ينهب .. كان انهب      من كل عاقل شاف رمشك .. او سفيه,[],[],[],[],"[{""name"":""الحبيب"",""relation"":""المحبوب"",""resolved_from"":[""رمشك""]}]",حب,"[""الحب والغزل"", ""الجمال والعيون""]",يصف رموش المحبوب بأنها فاتنة وتسرق الألباب من كل شخص يراها.,لا تلبـس ذهـب,لو كان رمـشـك يـنـّـهـب .. كـان انـّـهــب      من كل عاقل شاف رمشك .. أو سـفيه,/images/poems/6_Drive_New_Thumbnail_view.jpg,يه,ه,لا يوجد,كسرة,الهجيني,معاصر
