poem_id,Row_ID,Title_raw,Poem_line_raw,summary,Title_cleaned,Poem_line_cleaned,قافية,البحر,وصل,حركة,نوع,شخص,sentiments,أماكن,أحداث,مواضيع,تصنيف,overall confidence,Status
5,52,مرت على بـالي,إلى صـحـيت آعاتـب الـحـظ وآلـوم      الايام .. والأيـام مـنـها تـبــــرّت,يعاتب الحظ والأيام على ما مر به لكنه يبرئ ذمته منها,مرت علي بالي,الي صحيت اعاتب الحظ والوم      الايام .. والايام منها تبرت,ر,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حزن"",""لوم""]",[],[],"[""ها""]",معاصر,0.82,Analysed
5,53,مرت على بـالي,الهـجر طـعـنة خاين بْسيف مسمـوم      نـفسـه على فـعـل الـخـيانـه تضــرّت,يصف الهجر كطعنة خائنة مسمومة تسببت له بضرر نفسي عميق,مرت علي بالي,الهجر طعنه خاين بسيف مسموم      نفسه علي فعل الخيانه تضرت,ر,الكامل,,ضمة,مقيدة,[],"[""ألم"",""خيانة""]",[],[],[],معاصر,0.78,Analysed
5,54,مرت على بـالي,ومن يحرم مْن العشـق يعيش محروم      كـم روح من قل الوصـال استـضـرّت,يؤكد أن من يحرم من العشق يعيش حياة محرومة وحزينة,مرت علي بالي,ومن يحرم من العشق يعيش محروم      كم روح من قل الوصال استضرت,ر,الكامل,,ضمة,مقيدة,[],"[""حزن"",""حرمان""]",[],[],[],معاصر,0.75,Analysed
5,55,مرت على بـالي,لا جيت انام .. النفس ما تعشق النوم      حـاولـت اقـنّـعـها .. لـكـنـها أصـرّت,يناضل مع نفسه التي ترفض النوم لأنها مشتاقة للحب,مرت علي بالي,لا جيت انام .. النفس ما تعشق النوم      حاولت اقنعها .. لكنها اصرت,ر,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""شوق"",""أرق""]",[],[],"[""قلبي"",""الغالية""]",معاصر,0.86,Analysed
5,56,مرت على بـالي,تبـغي حـبيـبة قلـبـي الـغـالــيه دوم      تمـر فـي بـالـي ، وآوقّـف لا مـــرّت,يحلم بحبيبته دائماً وتظل ترافق فكره حتى وهو يتحرك,مرت علي بالي,تبغي حبيبه قلبي الغاليه دوم      تمر في بالي ، واوقف لا مرت,ر,الكامل,,ضمة,مقيدة,"[{""name"":""حبيبه"",""relation"":""الحبيبة""}]","[""حب"",""شوق""]",[],[],"[""قلبي"",""الغالية"",""تمر"",""مرت""]",معاصر,0.91,Analysed
6,57,لا تلبـس ذهـب,إنتـه ذهـب من دون ما تلـبـس ذهـــب      وش لـه تـروح الـســوق وتـدوّر عـلـيـه,يصف المحبوب بأنه ذهب خالص لا يحتاج للزينة، فلا داعي للبحث عنها.,لا تلبس ذهب,انته ذهب من دون ما تلبس ذهب      وش له تروح السوق وتدور عليه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حب"",""إعجاب""]",[],[],"[""ذهب"",""تلبس"",""تروح"",""تدور""]",معاصر,0.92,Analysed
6,58,لا تلبـس ذهـب,سـبـحـان مـن سـوّا .. وْجَـلَّ مـن وهـــب      حــــلاك بـيـدينـك كأنـّـك مـنـتـقـيــه,يمجّد الخالق الذي وهب المحبوب جمالًا متكاملًا وكأنه اختاره بنفسه.,لا تلبس ذهب,سبحان من سوا .. وجل من وهب      حلاك بيدينك كانك منتقيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""امتنان"",""إعجاب""]",[],[],"[""حلاك"",""بيدينك"",""منتقيه""]",معاصر,0.9,Analysed
6,59,لا تلبـس ذهـب,شـفايـفـك جـمـره .. وثـغـرك من لـهـب      خايـف على خـدّك لهـب ثغـرك يجـيه,يشبه الشفاه بالجمر والثغر باللهب، خوفًا من جماله الحارق على الخد.,لا تلبس ذهب,شفايفك جمره .. وثغرك من لهب      خايف علي خدك لهب ثغرك يجيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حب"",""خوف""]",[],[],"[""شفايفك"",""جمره"",""ثغرك"",""لهب"",""خدك""]",معاصر,0.88,Analysed
6,60,لا تلبـس ذهـب,لو كان رمـشـك يـنـّـهـب .. كـان انـّـهــب      من كل عاقل شاف رمشك .. أو سـفيه,يصف رموش المحبوب بأنها فاتنة وتسرق الألباب من كل شخص يراها.,لا تلبس ذهب,لو كان رمشك ينهب .. كان انهب      من كل عاقل شاف رمشك .. او سفيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""},{""name"":""عاقل"",""relation"":""عام""},{""name"":""سفيه"",""relation"":""عام""}]","[""إعجاب"",""شوق""]",[],[],"[""رمشك"",""ينهب"",""عاقل"",""سفيه""]",معاصر,0.95,Analysed
6,61,لا تلبـس ذهـب,لا ترتـهـب مـا فـيـه واحـد يرتـهـــب      مـن واحـد يْـحـــبّـه وخـفـّـاقـه يـبـيــه,يطمئن المحبوب بألا يخاف، فالمحب لا يرتهب ممن يحبه قلبه ويهواه.,لا تلبس ذهب,لا ترتهب ما فيه واحد يرتهب      من واحد يحبه وخفاقه يبيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""طمأنينة"",""حب""]",[],[],"[""ترتهب"",""يحبه"",""خفاقه""]",معاصر,0.85,Analysed
6,62,لا تلبـس ذهـب,أنا فـْ مـهــب الـريــــح إلاّ انـت فـْ مـهــب      شـوق ٍسـكـن قلـبـي وقـلـبـي مـحـتـويـه,يقارن حاله المتقلب بوجود المحبوب كشوق عميق يسكن قلبه ويحتويه.,لا تلبس ذهب,انا ف مهب الريح الا انت ف مهب      شوق سكن قلبي وقلبي محتويه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنا"",""relation"":""المتكلم""},{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""شوق"",""حب""]",[],[],"[""مهب الريح"",""مهب"",""شوق"",""قلبي""]",معاصر,0.87,Analysed
6,63,لا تلبـس ذهـب,ذهـب مـعـك قلـبـي .. يالـيـتـه ما ذهب      لا قلـت عـوّد قـال انـا بـامـــوت فـيـه,يعبر عن قلب الشاعر الذي ذهب مع المحبوب ويرفض العودة، مفضلاً الموت فيه.,لا تلبس ذهب,ذهب معك قلبي .. ياليته ما ذهب      لا قلت عود قال انا باموت فيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنتِ"",""relation"":""الحبيبة""}]","[""حسرة"",""شوق""]",[],[],"[""ذهب"",""قلبي""]",معاصر,0.9,Analysed
6,64,لا تلبـس ذهـب,تـدري وش يْخـلـّي جـروحـي تلتهـب ؟      إنـّي أخـلـّي شــــيّ .. وآنـا مـشـتـهـيـه,يكشف أن جروحه تلتهب عندما يضطر لترك شيئًا يشتهيه بشدة.,لا تلبس ذهب,تدري وش يخلي جروحي تلتهب ؟      اني اخلي شي .. وانا مشتهيه,ه,الكامل,,سكون,مقيدة,"[{""name"":""أنا"",""relation"":""المتكلم""}]","[""ألم"",""شوق""]",[],[],"[""جروحي"",""تلتهب"",""مشتهيه""]",معاصر,0.82,Analysed
7,65,لا تسـأل مجـرّب,حبيـبتي حالـي من الشــوق دانــي      أشــرّق بحـبّــك .. واعـوّد أغـرّب,يعبّر الشاعر عن شوقه الحارّ وحبه الذي يوقظه ويبعده في الوقت ذاته.,لا تسال مجرب,حبيبتي حالي من الشوق داني      اشرق بحبك .. واعود اغرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""حبيبتي"",""relation"":""الحبيبة""}]","[""شوق"",""حب""]",[],[],"[""حبك""]",معاصر,0.92,Analysed
7,66,لا تسـأل مجـرّب,أنـانـي فْـ وصـلك لـكـن يالأنـاني      تـرى الأنانـيّـه فْـ طـبـعـك تـخــرّب,الشاعر يعترف بأن أنانيته تسبب المشاكل، ويرى أن أنانية محبوبته تخرب العلاقة.,لا تسال مجرب,اناني ف وصلك لكن يالاناني      تري الانانيه ف طبعك تخرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المخاطبة""}]","[""حزن"",""ألم""]",[],[],"[""وصلك"",""طبعك"",""الأنانية""]",معاصر,0.88,Analysed
7,67,لا تسـأل مجـرّب,لحظات حبّـك حطّـمت لي كـياني      والحزن من بين الـمحـاني تـسـرّب,يصف كيف أنه تحطم بسبب لحظات الحب وانتشر الحزن في أعماقه.,لا تسال مجرب,لحظات حبك حطمت لي كياني      والحزن من بين المحاني تسرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المحبوبة""}]","[""حزن"",""وجد""]",[],[],"[""حبك""]",معاصر,0.85,Analysed
7,68,لا تسـأل مجـرّب,تـسـرّب وصـكّـت عـلـيه الـمـحاني      كـنّـه لـوصـلك بالـجـروح يْـتـقـرّب,الحزن يتسلل إليه ويخمد مشاعره كالجروح التي تقترب منه بحضور محبوبه.,لا تسال مجرب,تسرب وصكت عليه المحاني      كنه لوصلك بالجروح يتقرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيبة"",""relation"":""المخاطبة""}]","[""ألم"",""حزن""]",[],[],"[""وصلك"",""المحاني"",""الجروح""]",معاصر,0.82,Analysed
7,69,لا تسـأل مجـرّب,يا مْعـرّب الأنـسـاب خـدر العـياني      سِـلْـم العـرب لا تجهـله يـالـمـعـرّب,ينادي قبيلة العرب المعروفة بالتاريخ ويؤكد على أهميتها واعتزازها.,لا تسال مجرب,يا معرب الانساب خدر العياني      سلم العرب لا تجهله يالمعرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""معرب الأنساب"",""relation"":""المعرب""}]","[""نصيحة"",""تأمل""]",[],[],"[""معرب"",""العرب"",""خدر العياني""]",معاصر,0.9,Analysed
7,70,لا تسـأل مجـرّب,شـربت حـبّـك لين فـاض الحناني      وقامـت عروقي من غـلاك تْـشـرّب,يضخّم حب محبوبته في عروقه حتى يتغلغل في كيانه كشراب يرويه.,لا تسال مجرب,شربت حبك لين فاض الحناني      وقامت عروقي من غلاك تشرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""الحبيب"",""relation"":""المحبوب""}]","[""حب"",""وجد""]",[],[],"[""حبك"",""الحناني"",""عروقي"",""غلاك""]",معاصر,0.87,Analysed
7,71,لا تسـأل مجـرّب,ياللي تـقـول اسـأل مجـرّب تـراني      سألـت واحـد .. بس قـام يْـتهــرّب,يشير إلى نصيحته للبحث عن الخبرة لكنه وجد من يتجنب المواجهة.,لا تسال مجرب,ياللي تقول اسال مجرب تراني      سالت واحد .. بس قام يتهرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""المجرب"",""relation"":""عام""}]","[""حسرة"",""سخرية""]",[],[],"[""مجرب""]",معاصر,0.84,Analysed
7,72,لا تسـأل مجـرّب,لا تسـأل مجـرّب يا قـلـب وتعـاني      إسأل طبـيب وْ خل عـنك الـمجـرّب,يحذر قلبه من تجربة الأمور بنفسه وينصحه بطلب المساعدة من أهل العلم.,لا تسال مجرب,لا تسال مجرب يا قلب وتعاني      اسال طبيب و خل عنك المجرب,ب,الكامل,,ضمة,مقيدة,"[{""name"":""المجرب"",""relation"":""عام""},{""name"":""قلب"",""relation"":""النفس""}]","[""نصيحة"",""حكمة""]",[],[],"[""مجرب"",""طبيب"",""قلب""]",معاصر,0.89,Analysed
